Category,Organization,Filed,Sub-Docket,Accession,Description
Filed By,North Carolina Utilities Commission,10/12/2021,0,20211012-5475 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of North Carolina Utilities Commission under RM21-17.
Filed By,"PJM Interconnection, L.L.C.",10/12/2021,0,20211012-5490 Go to Doc InfoGo to File List,"Initial Comments of PJM Interconnection, L.L.C. under RM21-17."
Filed By,Turlock Irrigation District,10/12/2021,0,20211012-5450 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Turlock Irrigation District under RM21-17.
Filed By,Arizona Corporation Commission,10/12/2021,0,20211012-5453 Go to Doc InfoGo to File List,Notice of Intervention and Comments of the Arizona Corporation Commission under RM21-17.
Filed By,Iowa Utilities Board,10/12/2021,0,20211012-5447 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Iowa Utilities Board under RM21-17.
Filed By,"Block Island Utility District Braintree Electric Light Department CHICOPEE ELECTRIC LIGHT DEPARTMENT , BELMONT MUNICIPAL LIGHT DEPARTMENT , Georgetown Municipal Light Department , Groveland Electric Light Department , HINGHAM MUNICIPAL LIGHTING PLANT , Littleton Electric Light & Water Department , Middleborough Gas & Electric Department , Middleton Electric Light Department , North Attleborough Electric Department , Norwood Light & Broadband Department , Pascoag Utility District , Reading Municipal Light Department , ROWLEY MUNICIPAL LIGHTING PLANT , Stowe Electric Department , Taunton Municipal Lighting Plant , Wellesley Municipal Light Plant , Westfield Gas & Electric Light Department ,",10/12/2021,0,20211012-5503 Go to Doc InfoGo to File List,"Motion to Intervene and Initial Comments of the New England Consumer-Owned Systems (BELMONT MUNICIPAL LIGHT DEPARTMENT, et. al.) under RM21-17."
Filed By,Transmission Agency of Northern California,10/12/2021,0,20211012-5506 Go to Doc InfoGo to File List,Initial Comments of the Transmission Agency of Northern California under RM21-17.
Filed By,"International Transmission Company, et al.",10/12/2021,0,20211012-5509 Go to Doc InfoGo to File List,"Comments of International Transmission Company, et al. under RM21-17."
Filed By,"NATURAL RESOURCES DEFENSE COUNCIL Sustainable FERC Project Sierra Club , Western Resource Advocates , Conservation Law Foundation , 350 New Orleans , Southface Institute , Acadia Center , SOUTHERN ENVIRONMENTAL LAW CENTER , Northwest Energy Coalition , Fresh Energy ,",10/12/2021,0,20211012-5519 Go to Doc InfoGo to File List,"Comments of Sustainable FERC Project, et. al. under RM21-17."
Filed By,Louisiana Public Service Commission,10/12/2021,0,20211012-5523 Go to Doc InfoGo to File List,Comments of the Louisiana Public Service Commission under RM21-17.
Filed By,EDP Renewables North America LLC,10/12/2021,0,20211012-5408 Go to Doc InfoGo to File List,Comments of EDP Renewables North America LLC under RM21-17.
Filed By,North Dakota Public Service Commission,10/12/2021,0,20211012-5409 Go to Doc InfoGo to File List,Comments of North Dakota Public Service Commission under RM21-17.
Filed By,Orsted North America Inc.,10/12/2021,0,20211012-5675 Go to Doc InfoGo to File List,Comments of Orsted Offshore North America Inc. under RM21-17.
Filed By,"Entergy Services, LLC Entergy Arkansas, LLC Entergy Louisiana, LLC , Entergy Mississippi, LLC , Entergy New Orleans, LLC , Entergy Texas, Inc. ,",10/12/2021,0,20211012-5718 Go to Doc InfoGo to File List,Motion to Intervene and Initial Comments of the Entergy Operating Companies under RM21-17.
Filed By,New Jersey Board of Public Utilities,10/12/2021,0,20211012-5721 Go to Doc InfoGo to File List,Comments of New Jersey Board of Public Utilities under RM21-17.
Filed By,RMI,10/12/2021,0,20211012-5722 Go to Doc InfoGo to File List,Comments of Rocky Mountain Institute under RM21-17.
Filed By,National Association of State Utility Consumer Advocates,10/12/2021,0,20211012-5726 Go to Doc InfoGo to File List,Comments of National Association of State Utility Consumer Advocates under RM21-17.
Filed By,Individual No Affiliation,10/12/2021,0,20211012-5112 Go to Doc InfoGo to File List,Comments of Ronald P Belval under RM21-17.
Filed By,New York State Public Service Commission,10/12/2021,0,20211012-5270 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of New York State Public Service Commission under RM21-17.
Filed By,Electric Power Supply Association,10/12/2021,0,20211012-5406 Go to Doc InfoGo to File List,Comments of the Electric Power Supply Association under RM21-17.
Filed By,Consumer Organizations,10/12/2021,0,20211012-5255 Go to Doc InfoGo to File List,Comments of Consumer Organizations under RM21-17.
Filed By,Six Cities CA,10/12/2021,0,20211012-5221 Go to Doc InfoGo to File List,"(doc-less) Motion to Intervene on behalf of the Cities of Anaheim, Azusa, Banning, Colton, Pasadena, and Riverside, California under RM21-17."
Filed By,Kansas Corporation Commission,10/12/2021,0,20211012-5323 Go to Doc InfoGo to File List,(doc-less) Notice of Intervention of the Kansas Corporation Commission under RM21-17.
Filed By,"RWE Renewables Americas, LLC",10/12/2021,0,20211012-5339 Go to Doc InfoGo to File List,"(doc-less) Motion to Intervene of RWE Renewables Americas, LLC under RM21-17."
Filed By,Great River Energy,10/12/2021,0,20211012-5342 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Great River Energy under RM21-17.
Filed By,"East Kentucky Power Cooperative, Inc.",10/12/2021,0,20211012-5380 Go to Doc InfoGo to File List,"Comments of East Kentucky Power Cooperative, Inc. under RM21-17."
Filed By,Geenex Solar LLC,10/12/2021,0,20211012-5440 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Geenex Solar LLC under RM21-17.
Filed By,Ohio Federal Energy Advocate,10/12/2021,0,20211012-5381 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Ohio Federal Energy Advocate under RM21-17.
Filed By,El Paso Electric Company (EPE),10/12/2021,0,20211012-5383 Go to Doc InfoGo to File List,Initial Comments of El Paso Electric Company under RM21-17.
Filed By,Rail Electrification Council,10/12/2021,0,20211012-5384 Go to Doc InfoGo to File List,Comments of the Rail Electrification Council under RM21-17.
Filed By,Six Cities CA,10/12/2021,0,20211012-5386 Go to Doc InfoGo to File List,"Comments of the Cities of Anaheim, Azusa, Banning, Colton, Pasadena, and Riverside, California under RM21-17."
Filed By,Office of the People's Counsel for the District of Columbia,10/12/2021,0,20211012-5553 Go to Doc InfoGo to File List,Comments of the Office of the People's Counsel for the District of Columbia on the Advanced Notice of Proposed Rulemaking under RM21-17.
Filed By,Iowa Office of Consumer Advocate,10/12/2021,0,20211012-5548 Go to Doc InfoGo to File List,Motion to Intervene and Comments of the Iowa Office of Consumer Advocate under RM21-17.
Filed By,"Public Systems Massachusetts Municipal Wholesale Electric Company New Hampshire Electric Cooperative, Inc. , Connecticut Municipal Electric Energy Cooperative , Vermont Public Power Supply Authority ,",10/12/2021,0,20211012-5687 Go to Doc InfoGo to File List,"Initial Comments of Massachusetts Municipal Wholesale Electric Company, et. al. under RM21-17."
Filed By,"NextEra Energy, Inc.",10/12/2021,0,20211012-5690 Go to Doc InfoGo to File List,"Comments of NextEra Energy, Inc. under RM21-17."
Filed By,Niskanen Center,10/12/2021,0,20211012-5691 Go to Doc InfoGo to File List,Comments of Niskanen Center under RM21-17.
Filed By,"Anbaric Development Partners, LLC",10/12/2021,0,20211012-5692 Go to Doc InfoGo to File List,"Comments of Anbaric Development Partners, LLC under RM21-17."
Filed By,Maryland Energy Administration,10/12/2021,0,20211012-5533 Go to Doc InfoGo to File List,Comments of Maryland Energy Administration under RM21-17.
Filed By,NewSun Energy,10/12/2021,0,20211012-5535 Go to Doc InfoGo to File List,Motion to Intervene and Comments of NewSun Energy under RM21-17.
Filed By,Oklahoma Gas and Electric Company,10/12/2021,0,20211012-5538 Go to Doc InfoGo to File List,Comments of Oklahoma Gas and Electric Company under RM21-17.
Filed By,Advanced Energy Economy,10/12/2021,0,20211012-5539 Go to Doc InfoGo to File List,Comments of Advanced Energy Economy under RM21-17.
Filed By,PPL Electric Utilities Corporation,10/12/2021,0,20211012-5541 Go to Doc InfoGo to File List,Comments of PPL Electric Utilities Corporation under RM21-17.
Filed By,"PUBLIC CITIZEN, INC",10/12/2021,0,20211012-5542 Go to Doc InfoGo to File List,"Comment of Public Citizen, Inc. under RM21-17."
Filed By,Indicated PJM Transmission Owners,10/12/2021,0,20211012-5612 Go to Doc InfoGo to File List,Comments of Indicated PJM Transmission Owners under RM21-17.
Filed By,Exelon Corporation,10/12/2021,0,20211012-5622 Go to Doc InfoGo to File List,Comments of Exelon Corporation under RM21-17.
Filed By,Resale Power Group of Iowa,10/12/2021,0,20211012-5624 Go to Doc InfoGo to File List,Comments of Resale Power Group of Iowa under RM21-17.
Filed By,"Shell Energy North America (U.S.), LP",10/12/2021,0,20211012-5635 Go to Doc InfoGo to File List,"Comment of Shell Energy North America (U.S.), LP and Shell Renewables and Energy Solutions under RM21-17."
Filed By,Southern California Edison Company,10/12/2021,0,20211012-5638 Go to Doc InfoGo to File List,Comments of Southern California Edison Company under RM21-17.
Filed By,"Competitive Power Ventures, Inc.",10/12/2021,0,20211012-5689 Go to Doc InfoGo to File List,"Comment of Competitive Power Ventures, Inc. under RM21-17."
Filed By,"Organization of MISO States, Inc.",10/12/2021,0,20211012-5693 Go to Doc InfoGo to File List,"Initial Comments of the Organization of MISO States, Inc. under RM21-17."
Filed By,CHAMBER OF COMMERCE OF THE UNITED STATES,10/12/2021,0,20211012-5695 Go to Doc InfoGo to File List,"U.S. Chamber of Commerce Comments on Regional Transmission Planning and Cost Allocation and Generator Interconnection, Docket No. RM21-17."
Filed By,"LS Power Grid, LLC",10/12/2021,0,20211012-5696 Go to Doc InfoGo to File List,"Comments of LS Power Grid, LLC under RM21-17."
Filed By,California Public Utilities Commission,10/12/2021,0,20211012-5697 Go to Doc InfoGo to File List,Initial Comments of California Public Utilities Commission under RM21-17.
Filed By,CTC Global Corporation,10/12/2021,0,20211012-5701 Go to Doc InfoGo to File List,Comments of CTC Global Corporation under RM21-17.
Filed By,"Midcontinent Independent System Operator, Inc.",10/12/2021,0,20211012-5703 Go to Doc InfoGo to File List,"Comments of Midcontinent Independent System Operator, Inc. under RM21-17."
Filed By,"Utility Intervention Unit, New York State Department of Stat",10/12/2021,0,20211012-5704 Go to Doc InfoGo to File List,"Comments of Utility Intervention Unit, New York State Department of State under RM21-17."
Filed By,"Southwest Power Pool, Inc.",10/12/2021,0,20211012-5705 Go to Doc InfoGo to File List,"Comments of Southwest Power Pool, Inc. under RM21-17."
Filed By,New England for Offshore Wind,10/12/2021,0,20211012-5661 Go to Doc InfoGo to File List,Comments of New England for Offshore Wind Coalition on the Transmission Reform Advance Notice of Proposed Rulemaking RM21-17.
Filed By,Southwest Power Pool Regional State Committee,10/12/2021,0,20211012-5663 Go to Doc InfoGo to File List,Comments of Southwest Power Pool Regional State Committee under RM21-17.
Filed By,Individual No Affiliation,10/12/2021,0,20211012-5655 Go to Doc InfoGo to File List,Comment of Oklahoma Corporation Commissioner Dana Murphy under RM21-17.
Filed By,Mississippi Public Service Commission Mississippi Public Utilities Staff,10/12/2021,0,20211012-5657 Go to Doc InfoGo to File List,Comments of the Mississippi Public Service Commission and the Mississippi Public Utilities Staff under RM21-17.
Filed By,"EDF Renewables, Inc.",10/12/2021,0,20211012-5664 Go to Doc InfoGo to File List,"Comments of EDF Renewables, Inc. under RM21-17."
Filed By,North Carolina Utilities Commission,10/12/2021,0,20211012-5665 Go to Doc InfoGo to File List,Comments of North Carolina Utilities Commission under RM21-17.
Filed By,DELAWARE ENERGY USERS GROUP,10/12/2021,0,20211012-5128 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Delaware Energy Users' Group under RM21-17.
Filed By,New York State Energy Research & Dev. Authority,10/12/2021,0,20211012-5143 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of New York State Energy Research & Dev. Authority under RM21-17.
Filed By,Fresh Energy,10/12/2021,0,20211012-5209 Go to Doc InfoGo to File List,(doc-less) Motion to Intervene of Fresh Energy under RM21-17.
Filed By,New England States Committee on Electricity,10/12/2021,0,20211012-5597 Go to Doc InfoGo to File List,Initial Comments of the New England States Committee on Electricity (NESCOE) under RM21-17.
Filed By,Louisville Gas and Electric Co./ Kentucky Utilities Co.,10/12/2021,0,20211012-5615 Go to Doc InfoGo to File List,Comments of Louisville Gas and Electric Company and Kentucky Utilities Company under RM21-17.
Filed By,Business Council for Sustainable Energy,10/12/2021,0,20211012-5616 Go to Doc InfoGo to File List,Comment of Business Council for Sustainable Energy under RM21-17.
Filed By,RMI,10/12/2021,0,20211012-5619 Go to Doc InfoGo to File List,RMI Comments on FERC Transmission Advance Notice of Proposed Rulemaking under RM21-17.
Filed By,National Grid,10/12/2021,0,20211012-5620 Go to Doc InfoGo to File List,Comments of National Grid under RM21-17.
Filed By,Omaha Public Power District,10/12/2021,0,20211012-5625 Go to Doc InfoGo to File List,Advanced Notice of Proposed Rulemaking Comments of Omaha Public Power District under RM21-17.
Filed By,National Association of State Energy Officials,10/12/2021,0,20211012-5626 Go to Doc InfoGo to File List,Comments of National Association of State Energy Officials under RM21-17.
Filed By,Vermont Electric Power Company Vermont Transco L.L.C,10/12/2021,0,20211012-5642 Go to Doc InfoGo to File List,"Comment of Vermont Electric Power Company, et. al. under RM21-17."
Filed By,California Department of Water Resources State Water Project,10/12/2021,0,20211012-5647 Go to Doc InfoGo to File List,Comments of California Department of Water Resources State Water Project under RM21-17.
Filed By,"Potomac Economics, Ltd.",10/13/2021,0,20211013-5052 Go to Doc InfoGo to File List,"Comments of Potomac Economics, Limited under RM21-17."
Filed By,"Ample, Inc.",10/13/2021,0,20211013-5053 Go to Doc InfoGo to File List,Ample Inc. comments on Advance Notice of Proposed Rulemaking RM21-17.
